"id";"timestamp";"amount";"customer_id";"product_id"
"55745";"2014-01-30 22:37:07";"1,50";"12";"7"
"55761";"2014-01-30 23:19:16";"1,50";"12";"7"
"55762";"2014-01-30 23:19:16";"1,50";"12";"7"
"55765";"2014-01-30 23:22:43";"1,50";"843";"7"
"55766";"2014-01-30 23:22:56";"1,50";"642";"7"
"55771";"2014-01-30 23:34:31";"1,50";"456";"7"
"55776";"2014-01-30 23:44:41";"1,50";"12";"7"
"55777";"2014-01-30 23:44:41";"1,50";"12";"7"
"55778";"2014-01-30 23:46:55";"1,50";"897";"7"
"55780";"2014-01-30 23:51:58";"1,00";"808";"37"
"55781";"2014-01-30 23:52:03";"1,00";"642";"37"
"55784";"2014-01-30 23:59:02";"0,50";"12";"24"
"55788";"2014-01-31 00:02:09";"1,50";"590";"7"
"55791";"2014-01-31 00:11:08";"1,50";"12";"7"
"55798";"2014-01-31 00:24:10";"1,50";"456";"7"
"55799";"2014-01-31 00:30:26";"1,50";"12";"7"
"55808";"2014-01-31 00:53:48";"1,50";"12";"7"
"55815";"2014-01-31 01:14:59";"1,50";"12";"7"
"55816";"2014-01-31 01:15:00";"1,50";"12";"7"
"55856";"2014-02-04 20:20:49";"3,00";"718";"65"
"55868";"2014-02-04 21:20:26";"0,50";"884";"24"
"55869";"2014-02-04 21:20:26";"0,50";"884";"24"
"55884";"2014-02-04 21:47:09";"0,50";"868";"24"
"55887";"2014-02-04 21:53:55";"3,00";"718";"65"
"55897";"2014-02-04 22:11:24";"0,50";"830";"24"
"55898";"2014-02-04 22:11:24";"0,50";"830";"24"
"55915";"2014-02-04 22:59:12";"0,50";"643";"24"
"55916";"2014-02-04 22:59:12";"0,50";"643";"24"
"55922";"2014-02-04 23:23:03";"1,00";"830";"70"
"55939";"2014-02-05 00:34:24";"2,40";"457";"6"
"55944";"2014-02-05 20:49:28";"2,40";"736";"6"
"55945";"2014-02-05 20:49:55";"2,40";"843";"6"
"55970";"2014-02-05 22:38:11";"1,00";"642";"37"
"55971";"2014-02-05 22:38:12";"1,00";"832";"37"
"55972";"2014-02-05 22:38:13";"1,00";"808";"37"
"55976";"2014-02-05 22:45:25";"1,00";"832";"37"
"55977";"2014-02-05 22:45:26";"1,00";"642";"37"
"55978";"2014-02-05 22:45:26";"1,00";"808";"37"
"55979";"2014-02-05 22:45:31";"1,00";"808";"37"
"55984";"2014-02-05 22:47:00";"3,00";"768";"65"
"55987";"2014-02-05 22:59:06";"1,00";"764";"37"
"55988";"2014-02-05 22:59:06";"1,00";"764";"37"
"55989";"2014-02-05 23:00:04";"1,00";"788";"37"
"55990";"2014-02-05 23:00:05";"1,00";"832";"37"
"55991";"2014-02-05 23:00:05";"1,00";"808";"37"
"55992";"2014-02-05 23:00:06";"1,00";"642";"37"
"55993";"2014-02-05 23:00:06";"1,00";"823";"37"
"56000";"2014-02-05 23:14:14";"1,00";"529";"70"
"56001";"2014-02-05 23:14:15";"2,40";"529";"6"
"56002";"2014-02-05 23:14:15";"2,40";"529";"6"
"56011";"2014-02-05 23:27:02";"2,40";"880";"6"
"56020";"2014-02-05 23:32:40";"2,40";"803";"6"
"56030";"2014-02-06 00:10:31";"3,00";"865";"65"
"56034";"2014-02-06 00:19:11";"1,00";"823";"37"
"56033";"2014-02-06 00:19:11";"1,00";"823";"37"
"56035";"2014-02-06 00:21:44";"1,00";"776";"37"
"56036";"2014-02-06 00:22:06";"1,00";"803";"37"
"56039";"2014-02-06 00:25:26";"1,00";"764";"37"
"56038";"2014-02-06 00:25:26";"1,00";"764";"37"
"56041";"2014-02-06 00:25:43";"1,00";"793";"37"
"56040";"2014-02-06 00:25:43";"1,00";"793";"37"
"56042";"2014-02-06 00:26:03";"3,00";"798";"65"
"56043";"2014-02-06 00:28:58";"1,00";"803";"37"
"56045";"2014-02-06 00:28:59";"1,00";"776";"37"
"56044";"2014-02-06 00:28:59";"1,00";"457";"37"
"56048";"2014-02-06 00:34:38";"1,00";"609";"37"
"56050";"2014-02-06 00:36:54";"1,00";"768";"37"
"56049";"2014-02-06 00:36:54";"1,00";"768";"37"
"56051";"2014-02-06 00:41:02";"1,00";"767";"37"
